UserID,FollowersCount,PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,PostTime,AM_PM,Topic,TZ
637959476,5002,263,12,1602,0.17,1,AM,music,UTC+8
769086493,9543,279,833,1887,1.8,1,AM,music,UTC-8
715694491,9678,63,673,1173,1.9,1,PM,sport,UTC-5
339532762,6734,138,653,125,1.81,5,PM,political,UTC+8
407088952,1512,424,88,1667,1.04,7,PM,technologies,UTC+8
398126274,9502,207,277,1525,2.71,8,AM,political,UTC-8
976324153,4000,265,952,1026,1.64,8,PM,music,UTC+1
531150017,485,352,715,1562,2.91,2,AM,technologies,UTC+5
658090718,985,204,591,160,0.88,7,PM,sport,UTC+3
930098652,9858,209,571,307,0.47,1,AM,traveling,UTC+3
91454275,313,484,681,1686,2.6,7,PM,political,UTC-5
782295714,9575,187,499,422,2.33,4,PM,food,UTC+8
499604884,7976,447,855,171,0.22,5,AM,music,UTC+8
949278631,6875,14,441,1449,1.11,7,AM,political,UTC+8
424042713,1143,27,872,781,4.23,8,PM,sport,UTC-5
768640020,2788,9,850,1431,3.1,6,AM,food,UTC+8
957812115,4208,123,448,688,3.66,11,PM,traveling,UTC+3
207181073,2386,103,323,1461,2.91,2,AM,political,UTC-5
132008933,4689,302,869,79,3.34,5,AM,political,UTC+3
153216156,1216,375,183,1692,1.0,10,PM,food,UTC+8
665892376,5941,374,912,454,0.56,3,AM,music,UTC+8
379696604,6245,360,821,1395,0.4,4,AM,music,UTC+8
276292454,7957,365,884,1898,0.03,9,PM,food,UTC+8
93827080,8283,460,416,658,1.35,8,PM,music,UTC+8
725948707,4264,113,545,1592,0.34,7,PM,political,UTC+1
79759832,9199,213,595,137,0.32,8,PM,traveling,UTC+1
520713785,840,436,166,1348,4.61,9,AM,music,UTC-5
770736195,338,467,565,1171,3.39,5,PM,music,UTC+3
477770621,4669,65,282,1483,1.73,2,PM,music,UTC-5
211492290,1465,110,870,1106,4.85,7,AM,food,UTC+8
212359224,3951,142,332,157,0.83,1,AM,music,UTC+8
900854825,848,438,288,849,2.51,6,AM,technologies,UTC+8
168960469,8324,301,903,1483,3.12,10,PM,political,UTC+8
626360199,8547,240,845,997,2.84,8,AM,food,UTC+8
915661321,7839,93,700,169,0.63,5,PM,technologies,UTC+8
207540829,8384,285,208,593,4.82,4,PM,traveling,UTC+1
251351315,6504,223,841,408,3.4,5,PM,food,UTC+8
713724529,9195,16,820,1689,3.46,3,PM,political,UTC+1
5265804,6948,36,839,1478,2.31,2,PM,traveling,UTC+8
105958520,9341,159,78,332,1.78,11,AM,sport,UTC+8
284248264,9434,212,164,763,3.43,7,AM,sport,UTC+8
179363852,7065,15,470,638,2.63,3,PM,traveling,UTC+8
701173223,6626,178,661,1709,2.37,8,PM,technologies,UTC+1
365759027,4725,10,352,326,3.51,11,AM,food,UTC+0
847137281,8594,330,734,1735,0.7,8,AM,political,UTC+8
997937133,9884,142,904,1460,3.71,9,AM,sport,UTC+8
630991147,8196,162,811,1845,2.27,9,PM,sport,UTC+8
212368978,5359,435,754,1084,0.58,5,PM,political,UTC+8
567659763,2224,160,251,141,1.48,5,AM,sport,UTC-8
879815743,9951,118,700,1916,3.16,2,PM,sport,UTC+1
706513239,8836,431,924,1148,3.82,6,AM,political,UTC+3
636829345,9756,158,850,1986,0.27,7,PM,sport,UTC-5
397827609,5905,334,96,279,1.41,2,PM,music,UTC-5
121442024,4350,209,656,721,0.48,7,PM,traveling,UTC+5
524045599,7223,6,541,1687,4.03,3,PM,political,UTC-5
962363619,3765,458,680,230,1.78,3,AM,traveling,UTC+8
547768702,4975,236,735,1177,0.21,8,AM,sport,UTC+5
909360420,5953,402,948,75,3.86,1,AM,food,UTC+1
923333336,8873,134,157,13,2.55,7,PM,political,UTC+8
989848476,9680,115,745,1911,4.44,9,AM,traveling,UTC+8
441318864,3031,114,179,1900,1.17,7,PM,traveling,UTC+1
729545969,4175,148,847,1882,1.45,3,PM,political,UTC+8
276305233,5927,222,12,235,4.03,1,AM,music,UTC-5
760444200,5338,86,233,635,2.36,5,AM,technologies,UTC+8
106911901,7884,373,223,246,1.02,4,PM,sport,UTC+8
614035493,7825,469,657,1104,1.85,9,PM,music,UTC+5
82314297,2504,139,448,1797,3.73,5,PM,food,UTC-5
393874355,3205,240,671,1002,2.28,4,AM,sport,UTC+5
428960142,3307,439,527,1732,4.6,8,PM,food,UTC+8
175280348,2901,11,642,1931,1.44,7,PM,food,UTC+3
562773552,8737,254,375,545,4.05,9,AM,political,UTC+8
800188976,4206,138,906,1204,0.67,9,AM,technologies,UTC+1
760226219,1565,20,484,1504,2.6,10,PM,political,UTC-5
277403238,65,9,590,185,4.59,9,PM,political,UTC+8
60431025,4838,106,236,352,1.02,1,AM,sport,UTC+8
235823782,7069,345,624,1197,4.47,2,PM,sport,UTC+3
953120310,1913,355,505,1387,2.74,1,PM,food,UTC-5
42275766,1520,391,321,575,1.63,11,PM,food,UTC-5
773928496,2711,301,608,395,0.14,3,AM,food,UTC+3
509860399,7880,231,318,1685,0.16,11,AM,music,UTC+8
28450817,1992,138,582,1799,4.77,1,AM,sport,UTC+8
23079565,4591,71,31,213,4.17,2,PM,traveling,UTC+1
134651229,5572,271,769,1495,3.8,5,PM,sport,UTC+8
471445215,459,197,185,606,4.56,5,AM,sport,UTC+8
22310296,706,48,737,217,4.26,1,PM,technologies,UTC-8
510839036,1147,166,324,1925,3.91,6,PM,food,UTC-8
390923856,7471,346,541,1338,0.65,4,PM,political,UTC-5
190909819,3089,205,164,708,0.93,5,AM,music,UTC-5
922553935,6994,8,314,598,2.34,6,PM,music,UTC+1
633862210,8834,152,675,280,3.35,3,AM,traveling,UTC+8
726249440,9089,25,77,1973,3.62,6,AM,traveling,UTC+3
316788682,7001,330,864,740,3.32,4,AM,political,UTC+1
209475226,8805,479,184,1864,0.09,11,AM,sport,UTC+5
49325470,1382,325,198,47,2.47,2,PM,political,UTC+1
395877425,478,430,480,1620,2.23,1,AM,food,UTC-8
991106262,2922,136,585,199,3.21,1,PM,political,UTC+8
318341947,8156,14,716,183,1.78,5,AM,technologies,UTC+8
893861184,109,187,630,1250,1.71,3,AM,sport,UTC+8
91268986,4851,363,867,1885,1.62,2,AM,music,UTC+3
750152086,6422,203,921,101,1.64,9,PM,sport,UTC-5
482606802,7427,339,372,1302,1.72,7,PM,food,UTC+1
916428741,8709,286,751,1184,2.73,1,PM,music,UTC+8
555325846,89,267,965,1490,3.04,3,AM,music,UTC+3
146458488,9555,129,516,578,1.6,1,AM,political,UTC+8
538765353,7635,480,204,716,4.14,7,PM,technologies,UTC+5
78470446,1297,396,314,866,4.77,7,AM,sport,UTC+8
9431191,3763,421,282,305,1.06,11,PM,sport,UTC-8
854103617,5087,34,536,1899,0.77,10,PM,traveling,UTC+8
689780690,7833,424,516,211,2.12,8,AM,music,UTC+3
686129145,3755,377,275,1544,2.63,1,AM,food,UTC+1
384670376,1999,404,564,1763,3.86,1,AM,traveling,UTC+8
797161191,6485,304,880,1055,0.95,1,AM,music,UTC+5
614048185,1182,340,63,888,2.29,2,PM,technologies,UTC-5
194311656,6224,225,591,934,4.12,3,AM,sport,UTC+8
257809845,6237,174,164,1923,4.96,2,PM,political,UTC+3
986043470,6162,465,308,1362,4.59,1,AM,sport,UTC+8
194129095,7922,196,458,1609,2.57,7,AM,technologies,UTC+8
108506366,6965,203,423,422,4.9,4,PM,traveling,UTC+1
756131850,4762,462,907,595,0.67,4,AM,sport,UTC+8
254684195,3154,86,599,1165,3.06,8,AM,technologies,UTC+3
148630006,8793,86,527,1902,3.77,5,AM,traveling,UTC+8
994952569,2184,337,352,67,1.16,3,PM,music,UTC+8
985153418,6837,92,76,316,0.89,8,PM,food,UTC+0
921071616,1448,322,287,745,3.75,2,AM,food,UTC+1
12379374,3080,112,564,989,3.26,3,AM,traveling,UTC-5
895247466,1932,468,179,862,3.92,9,AM,music,UTC+1
875808732,6094,280,687,632,4.44,1,AM,sport,UTC-5
194660953,6439,137,37,372,0.72,10,AM,sport,UTC+8
74838115,9480,99,951,1943,1.7,6,PM,food,UTC+8
906817480,3883,327,683,18,4.79,8,AM,traveling,UTC+8
507252181,6579,285,555,1177,2.73,7,AM,sport,UTC+8
775218331,314,297,426,1238,4.4,2,PM,sport,UTC+8
90516782,1686,483,336,1096,0.03,3,PM,technologies,UTC+5
837397270,6982,279,941,1674,1.26,8,PM,traveling,UTC+8
740412235,5187,199,778,1889,3.66,7,AM,technologies,UTC+8
999773406,1767,374,769,1182,4.4,6,AM,sport,UTC+8
735521683,7801,198,47,1423,2.02,10,PM,technologies,UTC+8
975366919,2983,232,320,148,0.51,2,PM,sport,UTC-5
715692697,5419,404,255,1923,1.72,11,AM,political,UTC+8
664455704,5094,445,133,1976,3.11,3,PM,technologies,UTC+1
292126221,7723,260,801,846,2.78,11,AM,food,UTC+8
111613342,9712,216,963,323,0.93,5,AM,sport,UTC-8
576041029,7888,173,589,1950,1.08,7,AM,traveling,UTC+8
156127083,7174,269,114,1688,1.91,2,AM,traveling,UTC-5
395025181,5544,188,838,447,1.86,9,PM,traveling,UTC+8
464632785,5260,334,811,1768,4.29,11,PM,technologies,UTC+8
6891206,6983,26,214,340,4.01,2,AM,food,UTC+5
616231857,1797,324,881,1238,3.95,1,PM,traveling,UTC+8
778658714,5174,238,730,774,1.33,4,AM,sport,UTC+8
797535372,5594,41,965,1728,0.81,10,AM,political,UTC+5
722828445,5933,309,908,486,2.82,1,AM,political,UTC+1
604978318,8437,84,230,297,0.76,9,PM,sport,UTC+8
147180227,2654,117,209,677,0.79,2,AM,political,UTC+8
124374081,129,409,269,1767,2.63,10,PM,traveling,UTC-5
888984059,7910,376,757,1984,2.16,9,AM,food,UTC+8
682385849,5107,196,803,1894,2.09,4,PM,music,UTC+8
332878154,2828,348,185,1877,2.11,3,AM,sport,UTC+3
529354380,1224,59,198,531,3.18,8,PM,traveling,UTC+8
940056798,3574,361,441,1113,2.56,6,AM,sport,UTC+5
43090933,1370,418,3,1253,0.79,9,AM,music,UTC+8
184139568,264,124,769,1333,4.63,5,AM,food,UTC+1
298874099,575,173,794,958,0.47,7,PM,sport,UTC-8
82546581,3714,218,766,122,4.82,2,PM,traveling,UTC+1
187934314,8208,311,550,1184,0.48,4,PM,technologies,UTC+8
238564476,3635,76,915,493,3.88,3,AM,political,UTC+8
449299019,2925,384,534,1576,0.74,4,AM,technologies,UTC+8
606196542,8839,94,122,1484,4.09,11,PM,sport,UTC-5
49179353,5656,22,931,1274,0.64,7,PM,technologies,UTC+3
551283420,5327,458,217,1185,1.27,10,AM,technologies,UTC+5
356198104,3866,27,165,1923,4.57,6,AM,music,UTC+8
765650132,7668,333,884,1286,2.67,7,PM,food,UTC+3
523108564,7719,113,631,31,0.32,4,AM,traveling,UTC+3
588517723,2204,101,598,709,4.05,5,AM,traveling,UTC+8
116225142,3649,228,813,1156,0.86,4,AM,sport,UTC-5
136010529,488,388,922,126,3.1,7,AM,music,UTC+8
734934960,3335,436,631,1212,3.84,6,PM,technologies,UTC+1
67008608,3093,276,623,428,3.02,9,AM,political,UTC+8
477627156,3797,32,333,449,3.55,11,AM,sport,UTC+1
507174555,8340,163,899,824,3.37,1,PM,political,UTC+1
50715547,1288,149,160,964,1.51,7,PM,political,UTC+1
161474653,6414,311,648,1408,3.18,3,AM,food,UTC+5
428806530,5069,117,151,1670,1.29,6,AM,food,UTC-8
648834285,7171,176,40,1690,0.73,5,AM,sport,UTC-8
348823516,9782,241,867,1013,0.31,10,AM,food,UTC+1
829657763,3203,197,679,634,3.11,5,PM,music,UTC+8
59110078,6787,92,146,1442,2.7,8,PM,food,UTC+1
217157047,7802,262,81,795,4.27,9,AM,technologies,UTC+5
974744540,5185,66,82,1899,4.48,11,PM,technologies,UTC+5
495775482,9390,326,228,316,4.16,2,AM,sport,UTC+8
444609154,5397,32,318,905,1.62,2,AM,sport,UTC+8
489576323,2682,376,331,594,3.64,5,AM,music,UTC-5
224379375,9858,47,903,1005,3.57,3,PM,political,UTC+8
794238310,8596,368,830,147,3.69,6,AM,technologies,UTC+8
578033229,8300,3,521,83,3.36,11,AM,technologies,UTC+3
739231389,2526,41,913,182,3.85,5,AM,traveling,UTC+3
722514524,5550,152,810,492,1.98,9,PM,political,UTC+8
438403794,4864,40,741,914,4.79,7,PM,technologies,UTC+8
619044364,1754,494,516,765,3.63,1,AM,technologies,UTC+5
344129276,6349,100,552,230,1.3,6,PM,food,UTC+8
825151185,6570,240,360,1888,1.63,4,AM,sport,UTC+0
543044088,412,273,158,65,1.51,5,AM,technologies,UTC+8
448772702,4329,272,584,789,2.63,5,AM,technologies,UTC+8
81128097,1222,303,463,519,1.6,3,PM,food,UTC-5
800217304,8636,208,277,1622,3.43,11,PM,technologies,UTC+8
146729968,754,172,261,1437,4.2,7,PM,music,UTC+3
710855481,6400,401,600,277,3.29,4,AM,technologies,UTC+8
89563095,1721,67,737,1694,2.21,8,PM,technologies,UTC+8
36338848,8997,22,173,1418,2.15,3,AM,political,UTC+3
314118147,2782,464,932,831,1.05,9,PM,political,UTC+8
483770749,4074,375,112,978,0.79,7,PM,traveling,UTC+5
355048587,3128,379,819,130,2.23,3,AM,traveling,UTC+8
75129452,9023,295,168,231,0.25,4,AM,traveling,UTC+3
850472500,8004,182,882,1099,2.0,1,AM,music,UTC+0
451722626,9905,233,176,1028,3.11,2,PM,traveling,UTC+1
750629081,175,29,319,1003,2.23,10,AM,political,UTC+3
67527073,3224,216,472,1609,1.58,8,AM,political,UTC+1
944158464,9106,49,607,1852,3.65,6,PM,technologies,UTC+8
606637443,2980,215,606,799,2.24,3,PM,sport,UTC+3
166221247,6654,198,209,1885,3.58,3,AM,music,UTC-5
874362480,6649,196,548,687,2.8,8,AM,political,UTC+8
454001534,2626,477,576,403,3.93,5,PM,food,UTC+8
198229649,968,173,132,619,1.58,10,PM,sport,UTC+8
857667127,5200,322,135,568,1.38,3,PM,sport,UTC-8
326287446,1964,142,244,1236,1.76,7,PM,political,UTC+8
850539423,3546,10,652,1063,2.47,10,AM,music,UTC+5
514573072,5404,121,962,1803,2.28,11,AM,political,UTC+3
271124144,9279,315,513,340,1.14,3,PM,traveling,UTC+0
66116998,1520,207,885,1682,0.46,3,PM,technologies,UTC-5
597845024,3035,443,667,1299,4.74,4,AM,music,UTC+1
815301335,4260,350,237,1605,3.89,1,PM,music,UTC+8
637700461,5342,162,853,617,2.23,8,PM,traveling,UTC+8
11747130,6728,214,632,329,3.63,7,AM,political,UTC+3
966868695,4892,123,87,1420,0.76,6,PM,technologies,UTC+8
376846644,9131,460,61,1975,3.24,2,PM,technologies,UTC+8
582407559,3897,416,883,1867,4.99,3,PM,food,UTC+3
922711895,6342,329,328,1813,2.03,6,AM,technologies,UTC+8
335479384,5688,20,239,575,4.57,3,PM,food,UTC+3
747831838,442,252,573,1399,4.97,2,AM,traveling,UTC-8
54070578,235,333,173,1747,1.31,1,AM,music,UTC-8
339669203,4029,28,146,1207,2.68,3,PM,technologies,UTC+1
735548685,1480,14,811,1034,1.29,6,PM,political,UTC+8
922299556,2982,222,747,1581,3.37,1,PM,technologies,UTC+8
920027489,256,136,643,1755,1.3,10,PM,sport,UTC+8
676015418,6683,488,805,183,2.94,3,AM,political,UTC+5
410118140,2697,434,3,1204,3.59,6,PM,sport,UTC+3
701395953,1435,347,801,998,0.77,7,AM,food,UTC-8
946915689,4275,366,218,183,0.3,3,PM,sport,UTC+8
897707892,2141,88,76,1908,2.94,2,AM,music,UTC+8
757845137,9993,332,577,860,3.42,3,AM,traveling,UTC+5
894894084,4042,263,4,198,1.35,10,PM,music,UTC+8
960507856,5186,218,89,1213,4.93,7,AM,music,UTC+1
723341263,519,56,185,574,3.74,9,AM,political,UTC+3
132953223,1035,181,345,951,1.67,7,PM,traveling,UTC-5
290774617,5906,368,97,1367,3.65,11,AM,music,UTC+3
643383426,6058,165,881,1103,0.11,7,PM,political,UTC+0
484026718,4764,297,631,1096,2.34,3,AM,political,UTC-8
807386911,8310,481,41,213,0.96,6,AM,political,UTC+8
647973990,7463,162,746,683,2.61,11,AM,sport,UTC+8
846650882,3043,225,191,1689,2.5,3,PM,food,UTC+8
282863979,7354,395,34,792,0.26,1,PM,sport,UTC+8
261432991,2668,496,281,1057,3.56,2,PM,traveling,UTC+8
788820928,2379,275,632,571,1.41,9,PM,traveling,UTC+1
797820330,2374,298,457,611,2.13,2,AM,technologies,UTC-5
963484355,7178,499,535,942,0.8,2,PM,sport,UTC+1
492484720,3577,307,893,475,1.04,5,PM,technologies,UTC+8
922161880,3715,232,148,1209,0.82,4,PM,political,UTC+8
983750775,7606,337,149,1021,4.42,9,PM,food,UTC+8
280350649,8008,485,492,759,3.67,6,PM,traveling,UTC+8
248018006,3743,226,186,1116,0.53,10,PM,music,UTC+3
606049661,7337,250,583,689,1.07,8,PM,political,UTC-8
60848747,5673,298,443,1276,1.2,6,AM,traveling,UTC-5
297857117,4502,292,850,834,2.3,3,PM,sport,UTC+8
7628537,3112,108,319,1033,4.92,6,PM,sport,UTC-5
803636387,4751,226,494,1867,1.41,7,PM,food,UTC-8
173405785,6392,481,901,1731,3.65,4,AM,political,UTC+8
382785966,6149,360,674,1645,0.92,1,AM,traveling,UTC+8
112539556,6712,252,661,738,1.39,9,PM,sport,UTC+8
827697211,325,79,12,1268,4.34,5,PM,technologies,UTC+8
36346911,407,286,333,719,3.19,2,AM,food,UTC+8
491802408,7241,496,268,1730,1.49,7,AM,traveling,UTC+0
99202850,9837,16,888,55,2.9,2,AM,technologies,UTC+8
686838853,4383,364,96,1120,2.91,3,PM,traveling,UTC+8
921007185,2556,5,692,106,4.53,10,AM,sport,UTC+8
35263095,7059,85,107,786,3.24,6,AM,political,UTC+8
483249635,5447,226,390,1567,2.24,9,AM,music,UTC+8
38325067,6782,18,185,376,1.86,7,PM,political,UTC+8
786616522,3446,432,940,210,0.83,2,PM,food,UTC+8
150330960,3187,139,442,1808,2.37,11,PM,traveling,UTC+8
942845560,7525,334,904,1121,1.53,10,AM,sport,UTC+8
597231368,7926,271,292,1024,2.8,3,PM,traveling,UTC+1
443443212,5978,121,709,1807,1.16,9,AM,food,UTC+1
417297329,1079,160,622,1694,2.56,11,AM,sport,UTC+8
866677481,3851,102,293,1883,4.24,10,PM,political,UTC-5
857035656,7853,249,685,637,3.78,2,PM,technologies,UTC+8
201398133,3273,224,961,364,2.98,5,PM,traveling,UTC+8
824566034,1912,236,363,1246,2.38,1,PM,sport,UTC+3
21626516,5051,171,899,1529,3.43,11,PM,technologies,UTC-5
576540207,8698,69,385,985,2.9,3,AM,sport,UTC+8
342786646,1106,415,165,1935,0.05,5,AM,traveling,UTC+8
153241641,8666,143,268,1462,3.08,2,AM,political,UTC+0
835219873,9616,201,204,196,0.52,9,PM,sport,UTC+3
227880998,4407,340,198,668,1.81,9,PM,political,UTC+8
659326461,1568,297,860,618,1.96,10,PM,music,UTC+3
557565020,6285,181,667,1383,3.76,3,AM,sport,UTC+8
649359750,5186,162,473,1792,2.06,8,PM,food,UTC+8
300180604,4635,79,52,27,3.87,5,PM,music,UTC+5
526519869,7737,486,92,389,4.82,3,PM,music,UTC+5
149160478,1404,75,538,838,2.61,7,AM,political,UTC+8
49081661,4759,140,80,821,4.2,8,PM,music,UTC+8
764092204,4194,231,687,1430,2.96,7,PM,traveling,UTC-5
158363716,9324,428,40,997,3.58,9,AM,music,UTC+5
802696114,8899,375,33,331,4.52,1,PM,traveling,UTC+1
460240801,1783,170,788,1114,3.0,2,PM,sport,UTC+5
910079284,4122,350,11,1702,0.93,11,AM,technologies,UTC-5
287459610,1751,149,392,445,2.66,11,PM,traveling,UTC+8
927951050,6048,295,6,1394,3.68,10,AM,sport,UTC-5
929716203,8605,67,104,1026,4.16,3,AM,food,UTC+3
411952690,3459,120,780,1782,3.18,6,PM,music,UTC+8
160272182,9451,162,95,1681,4.39,5,PM,sport,UTC+8
458948676,7729,370,70,1338,2.85,8,PM,traveling,UTC+8
215991780,8798,10,469,772,1.25,4,PM,traveling,UTC+1
314515671,8353,385,371,52,2.06,1,PM,music,UTC+5
814175740,9197,391,927,928,4.41,8,AM,political,UTC+8
87354861,8526,209,197,1571,3.0,3,PM,sport,UTC+5
342738288,3003,48,632,1230,4.42,1,PM,political,UTC+8
265831400,7012,55,663,569,1.74,9,AM,sport,UTC+8
892841382,1500,392,639,1547,1.96,10,PM,political,UTC-5
15398621,7339,105,70,221,3.67,6,PM,sport,UTC+3
18176413,5549,388,83,391,4.0,10,PM,food,UTC+8
205930925,432,401,992,815,1.79,10,PM,traveling,UTC+1
155485734,6899,192,449,1429,4.82,6,AM,political,UTC-5
81305884,1490,408,898,1610,0.5,10,AM,traveling,UTC+3
136123430,2202,81,168,1653,4.74,1,PM,music,UTC+8
150015905,7687,291,113,1538,3.18,1,PM,political,UTC+8
222712778,1513,304,496,1780,1.28,10,PM,sport,UTC+3
464944476,6572,26,740,1851,3.28,6,PM,food,UTC+8
379162096,2824,98,593,393,2.92,3,AM,traveling,UTC+3
855485258,2848,177,87,1708,4.51,5,AM,sport,UTC+8
372843253,6490,479,947,764,3.02,7,PM,food,UTC+0
94048394,7164,1,463,1213,2.28,10,AM,traveling,UTC+8
895171969,7760,411,264,1188,1.62,10,PM,political,UTC+1
87678970,4303,191,701,519,2.87,1,PM,food,UTC+1
617245135,3568,182,182,940,4.16,3,AM,traveling,UTC-5
629611005,7853,102,800,843,0.31,10,AM,traveling,UTC+5
116418203,3053,429,683,129,1.18,2,AM,music,UTC+8
22225881,709,321,0,451,1.13,6,PM,music,UTC+1
948519412,1485,342,121,392,3.1,2,AM,political,UTC+8
669146692,8630,195,151,490,2.55,2,AM,food,UTC+1
907361368,8932,55,638,1748,3.29,1,AM,traveling,UTC-8
298095315,7388,493,225,1885,2.14,3,AM,political,UTC+0
828903892,6388,61,82,1894,1.07,6,AM,technologies,UTC+1
155303266,5347,149,644,1759,2.04,1,AM,political,UTC+8
299371238,4020,400,149,848,4.77,7,AM,traveling,UTC+8
30029753,2905,442,456,1825,1.29,3,AM,traveling,UTC+1
573068796,2656,401,479,1053,2.37,8,AM,technologies,UTC+8
342419017,8916,373,548,606,4.53,3,PM,sport,UTC+8
533851390,7992,398,150,1235,1.18,10,PM,political,UTC+8
254746294,6673,365,931,937,1.51,9,PM,music,UTC+1
896233674,5033,186,366,221,2.72,2,AM,music,UTC+8
107259476,8028,228,598,1903,1.41,3,PM,music,UTC-5
623682701,8902,55,618,1220,4.64,11,PM,music,UTC-8
777171564,9614,471,879,1962,1.93,5,PM,food,UTC+8
149172662,8052,269,377,1641,4.26,6,PM,food,UTC-5
775203713,8088,498,528,861,2.23,2,AM,music,UTC+8
53895814,5407,215,335,1783,1.46,11,AM,food,UTC+8
807094506,4773,191,250,1179,2.62,1,AM,political,UTC-5
634464626,9080,150,397,1962,3.52,5,PM,political,UTC+3
725784909,7351,406,215,1172,4.55,1,PM,music,UTC+8
891611792,4257,364,227,596,3.15,7,PM,sport,UTC+1
843937019,154,423,834,1663,0.14,7,PM,traveling,UTC+8
599305276,6670,170,801,1258,2.15,6,PM,technologies,UTC+8
398438487,6570,454,230,178,4.07,3,AM,political,UTC+0
773782081,3207,123,278,328,0.82,9,AM,technologies,UTC+8
531440251,2128,444,12,640,4.63,9,PM,food,UTC+0
363589537,6226,106,855,1052,1.66,10,PM,food,UTC+8
296705526,1070,103,80,1818,3.84,8,AM,technologies,UTC+0
363143503,481,143,806,1383,0.52,8,AM,music,UTC+0
183988928,278,499,266,1791,1.02,7,PM,technologies,UTC+0
824145098,2839,364,37,1510,2.18,10,PM,traveling,UTC+8
909726290,3441,305,268,583,2.82,9,PM,music,UTC+8
935900131,9906,33,659,869,1.52,1,AM,technologies,UTC-5
49661538,6720,105,625,1992,2.74,4,AM,music,UTC+8
545941492,3219,427,825,851,4.4,4,AM,political,UTC+8
371562472,1639,259,309,392,2.0,3,PM,technologies,UTC+8
860580803,5946,344,76,1907,3.14,10,AM,music,UTC+1
544133337,5371,402,173,1208,2.5,9,PM,food,UTC+8
600118624,8175,438,48,704,2.21,2,AM,sport,UTC+8
972746304,2952,320,273,654,2.27,1,PM,food,UTC+1
895063048,908,253,600,1796,0.13,6,PM,sport,UTC+0
456424646,3651,4,36,1723,0.64,7,AM,sport,UTC+8
302309506,2325,145,105,667,3.98,8,AM,technologies,UTC+8
475820892,768,164,367,119,1.75,9,PM,sport,UTC+8
262685563,9016,474,134,1616,0.87,9,PM,political,UTC+8
921178052,8340,244,341,1525,2.05,9,PM,food,UTC+5
877276370,8241,81,655,1672,1.12,8,AM,technologies,UTC+5
606491617,7395,158,147,266,3.65,5,PM,traveling,UTC+5
560614569,6557,2,280,1070,2.29,1,PM,music,UTC+8
176653590,2082,238,914,1435,1.85,11,AM,political,UTC+1
27644406,4510,55,570,444,1.27,5,PM,food,UTC+8
440385309,5867,180,162,1919,3.86,5,AM,traveling,UTC+1
381261622,6861,125,634,1779,3.11,11,PM,sport,UTC+8
443647334,9781,293,779,739,4.5,10,AM,music,UTC-8
134943472,534,48,302,550,4.91,6,AM,sport,UTC+8
310112620,5964,132,118,867,1.54,8,AM,music,UTC+8
529840532,2205,448,582,1446,2.39,2,PM,sport,UTC+1
22330727,5312,484,108,505,2.42,6,AM,technologies,UTC+0
393140242,1243,376,172,68,0.61,8,PM,technologies,UTC+8
647707359,8591,138,509,377,2.35,6,AM,sport,UTC+1
935330909,9557,463,121,728,0.63,2,PM,political,UTC-8
828071226,2478,337,780,1816,0.63,9,PM,technologies,UTC-8
789225689,8808,454,847,785,0.04,3,AM,food,UTC-8
30591535,8787,485,354,827,3.74,9,AM,traveling,UTC+3
105257831,3169,297,453,641,0.01,3,AM,sport,UTC+8
252608515,5676,312,141,1770,4.98,7,PM,traveling,UTC+8
268760132,93,160,311,497,3.1,11,PM,political,UTC+5
597977334,9547,180,168,133,1.89,2,AM,technologies,UTC-5
724737529,8033,358,163,1232,4.47,7,PM,traveling,UTC+0
435519519,2477,430,414,896,2.78,2,AM,traveling,UTC+8
711826880,2508,217,807,1998,3.4,8,AM,technologies,UTC+5
997518114,9753,438,507,944,2.57,5,PM,technologies,UTC+0
68986134,4232,170,560,397,2.0,8,PM,traveling,UTC+8
486305960,9426,76,113,970,3.13,11,PM,political,UTC+8
768282230,6652,295,332,1872,2.19,5,PM,food,UTC+8
785199033,590,54,550,959,0.82,6,PM,technologies,UTC+8
733264625,1511,427,284,139,4.18,5,PM,traveling,UTC+8
59425299,8793,281,685,717,1.33,11,PM,technologies,UTC+1
922095066,4974,103,899,1818,1.42,1,AM,sport,UTC+8
958483816,9219,65,566,407,4.69,6,PM,political,UTC+3
319721250,340,393,519,919,2.99,11,PM,food,UTC-8
414249649,6935,138,153,494,3.35,9,AM,food,UTC+8
260059890,9127,238,60,619,4.59,2,AM,technologies,UTC+8
976866667,6508,451,794,1965,2.69,2,PM,traveling,UTC+8
974385520,8696,462,218,1270,4.88,1,AM,technologies,UTC-5
